,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,date,ls,Mkt-RF,SMB,HML,RF,Mom,MK
55,6.74144572494886,6.5672878453317045,5.16112048545556,5.884408164899622,6.3466520160085,7.008363683243612,5.922123036651465,9.235449781796547,6.21598007940738,6.225790549972691,196908,-0.5156551749761684,4.68,0.89,-3.77,0.5,2.17,4.68
56,-1.0759434127669096,-1.9105611391819894,-2.43195912265377,-2.545076842285672,-1.6980597536183768,-1.9004152371563117,-1.9956699482062739,-0.6224504536831389,1.8318718506691956,-0.591868989180251,196909,0.48407442358665864,-2.98,1.14,-3.19,0.62,2.52,-2.98
57,4.557379891797587,6.017368244996451,5.359941547946114,4.2238264598379445,6.124346104805075,6.939369095553026,5.467991627246382,5.917761761086272,5.978524007665078,6.719607320369963,196910,2.1622274285723764,5.06,3.87,-3.1,0.6,-4.31,5.06
58,-3.1640731072279915,-4.066377081372156,-4.193459082538963,-4.146845181344956,-3.37611579417127,-4.396647804519267,-3.561120330380951,-3.5851332009443397,-4.051528356700968,-3.7273661396324402,196911,-0.5632930324044487,-3.79,-2.58,-1.21,0.52,3.66,-3.79
59,-2.827087952254882,-2.2373509195465338,-4.051431556434853,-3.400034171789899,-2.83451892761587,-2.325614697972113,-2.7856636979391403,-3.415305942421829,-2.9405622866411107,-4.220488833495809,196912,-1.393400881240927,-2.63,-3.72,-2.84,0.64,4.96,-2.63
60,-7.416528571428571,-9.137723076923075,-8.119157142857143,-8.91452,-7.589907142857141,-7.734271428571427,-8.193179999999998,-7.523371428571429,-7.71322,-4.303593333333333,197001,3.112935238095238,-8.1,2.95,3.12,0.6,0.6,-8.1
61,0.7228289948904197,0.7366363790465175,4.606233893388666,4.355349015558485,3.9770203127297403,4.360481732188526,1.985070166921869,4.6812538334182445,4.557639355121528,0.9872037965406407,197002,0.264374801650221,5.13,-2.56,3.93,0.62,0.23,5.13
62,-4.672578906516955,-4.895612306067539,-4.237496138777562,-3.6168641209734966,-2.955242239652396,-1.8720221748506285,-3.9792845616826775,-2.2343413083461843,-3.8675508574326107,-2.6553157879375293,197003,2.0172631185794256,-1.06,-2.3,3.99,0.57,-0.36,-1.06
63,-17.964249521433924,-17.641686818298925,-16.2600124932285,-16.157385322641847,-13.821615138065102,-12.624417868146757,-15.998106681388235,-13.64260069029741,-14.051520866266404,-11.182252549596768,197004,6.781996971837156,-11.0,-6.12,6.17,0.5,-0.77,-11.0
64,-10.573839218301876,-10.290749241353362,-9.260799398145144,-9.563623932450346,-8.81289424164033,-7.913668068874652,-8.66651168181357,-8.476678295766616,-8.994499380908252,-8.208095204601635,197005,2.3657440137002403,-6.92,-4.56,3.32,0.53,-2.78,-6.92
65,-6.174740960934823,-5.341182690373695,-4.790277951122779,-6.023446614882058,-4.360735456894073,-3.917363118373732,-5.3578620575492915,-3.7823516410819322,-4.570714498519091,-1.8021020992846535,197006,4.37263886165017,-5.79,-2.14,0.6,0.58,5.7,-5.79
66,3.3509918073565963,3.4870628741850545,3.5245497491503133,6.475984170772481,3.75712029246052,5.3285004359216686,3.8989842338075786,6.128083333297035,4.622314076019828,3.6319029483987104,197007,0.2809111410421141,6.93,-0.5,0.91,0.52,-3.14,6.93
67,2.2015176249329036,3.0566134188336305,3.079966870825044,3.6204321019562267,2.4671100092927114,3.729955053299638,3.581607709817673,3.3404861450808943,2.5774636572546354,1.3835053898819447,197008,-0.8180122350509591,4.49,1.53,1.27,0.53,-6.55,4.49
68,7.001738217472901,7.119236656404922,6.70501349152305,6.352896373668933,5.462200349010041,4.500664369786194,6.69235300278646,5.664830784394168,6.15454901503204,5.257456067131493,197009,-1.7442821503414079,4.18,8.59,-5.52,0.54,-8.8,4.18
69,-3.3455770725974983,-3.608687801018111,-3.5875012397840815,-4.137546919115845,-2.5597060842741652,-2.0761921256778755,-3.5777539811604853,-2.9644283042552426,-2.9995677632493893,-2.2281798229491234,197010,1.117397249648375,-2.28,-4.22,0.21,0.46,9.42,-2.28
70,1.06324200358104,1.9549867912072174,1.8959142190172709,2.5879318109605216,2.490754681939685,3.5094158629205774,2.2049586480750403,3.0490728126273696,3.117401715750281,0.866541179375506,197011,-0.19670082420553392,4.6,-3.94,1.7,0.46,2.73,4.6
71,4.656683206029123,4.516233063515714,5.310698656784331,6.492238057924683,4.881857718359658,5.520529353279368,5.738642872886761,6.902822436749385,5.869299359471513,3.197815872216531,197012,-1.458867333812592,5.72,2.92,0.99,0.42,-2.23,5.72
72,7.016027777777777,6.537872222222221,6.7627058823529405,8.02540625,4.348999999999999,5.109694444444444,5.757377777777778,5.853605882352942,5.7252222222222215,5.625877777777778,197101,-1.3901499999999984,4.84,7.38,1.48,0.38,-6.51,4.84
73,2.791878725332328,2.780309804856196,2.675564663517558,2.176725338816858,2.287854757219702,1.668846041434514,2.0507143259193095,2.1781388730768114,2.0220944445992783,2.222072429767727,197102,-0.569806295564601,1.41,1.86,-1.27,0.33,0.79,1.41
74,6.348342761731938,6.9123144726683226,7.749819959401727,5.498445849916884,6.106275029864395,5.893883812146861,5.944401466417831,5.16580989242631,5.641424012237938,5.031605693616964,197103,-1.316737068114974,4.13,2.61,-4.03,0.3,-1.41,4.13
75,3.190201992923723,3.747483881313819,4.028474058789711,4.111773800961212,3.6726900775613345,3.677695248143257,3.78254143373729,4.140190362710392,4.338904570242122,3.0981711153298486,197104,-0.09203087759387474,3.15,-0.48,0.81,0.28,1.41,3.15
76,-4.066333586364999,-3.973228637915859,-3.5683123212228356,-3.8110416437878727,-3.257976511021301,-2.982556249801267,-3.529666903689537,-3.5111082231097193,-3.7388420193926803,-3.697320305987878,197105,0.36901328037712133,-3.98,-1.04,-1.41,0.29,0.86,-3.98
77,-2.145514963317249,-0.5324165659455947,0.8027313065339455,-0.6225605735541252,0.6282926039633481,1.0115825056501584,0.7288972694814778,0.02515640240347522,-0.39257378115975966,0.2535703588501502,197106,2.399085322167399,-0.1,-1.48,-1.94,0.37,2.73,-0.1
78,-7.944306695439523,-7.179265339521518,-6.467717328588876,-5.757687858445104,-5.462357467892306,-3.578670537963811,-5.554205861058383,-4.64113603552924,-4.7841044494423794,-4.018560983874625,197107,3.9257457115648973,-4.5,-1.51,-0.01,0.4,-2.37,-4.5
79,4.944629971598848,4.873400328723178,5.57532127572225,4.933368708049144,3.9643331150246963,2.5778365714331484,5.189593981285538,4.627192655045954,4.516221646968753,4.1414423086394105,197108,-0.8031876629594379,3.79,-0.15,2.64,0.47,3.61,3.79
80,-0.3205509095748829,-0.5121085122851262,0.2419874550033998,-1.1813399790374004,0.4280332177486105,-0.6339216869120636,-0.5621434104301968,-0.5450044901302219,-0.14330006377832244,-0.192335114658496,197109,0.1282157949163869,-0.85,0.51,-2.91,0.37,2.12,-0.85
81,-6.50326432472425,-7.441091763927608,-5.077062650230948,-6.216030607066094,-4.928899005449972,-5.3686986276623205,-4.797922215070521,-4.671330121976538,-4.702951881902183,-5.164462443491095,197110,1.338801881233155,-4.42,-1.74,-0.48,0.37,0.47,-4.42
82,-3.579958120334436,-3.0792408551537194,-1.120620735749914,-1.5915602962306235,-0.8912585177651262,-0.47405963459912337,-0.9768032550648488,-0.488979333855862,-1.0888811271496577,-0.7248194885828153,197111,2.855138631751621,-0.46,-2.78,-1.7,0.37,1.51,-0.46
83,10.274391125867488,11.888938464800342,12.041670604004164,10.65988307673963,10.765635242766193,9.771629834001555,8.863838889540137,8.950750069709024,10.608676864972248,9.63350682194986,197112,-0.6408843039176286,8.71,3.26,-0.41,0.37,-0.58,8.71
84,4.462439999999999,3.8803650000000003,4.468235,4.69158,3.7038,4.320285714285715,6.305835,4.848199999999999,6.75567,8.083728571428573,197201,3.6212885714285727,2.49,5.88,2.27,0.29,0.17,2.49
85,2.992948353010647,3.565222832971375,3.6595744664400938,4.016599569825262,3.068797239336268,4.705773838758223,5.052875621603282,5.767091786304252,5.1003956770271905,4.812496743270611,197202,1.8195483902599636,2.87,1.31,-2.77,0.25,2.54,2.87
86,-0.531631631712584,0.528730123253579,0.24623122797377495,0.4261120638741511,0.7481698361005324,0.8495128367756142,1.3561094299067322,1.297349706347259,1.9062941816664742,1.1881077346424116,197203,1.7197393663549956,0.63,-0.27,-1.63,0.27,2.94,0.63
87,1.5123065159471272,0.30415750762124066,1.0275808480647417,1.7796279729503013,1.3022636384765254,0.5097729940467852,1.3991331716777404,1.122589971253043,2.209153371412688,2.0553655856681075,197204,0.5430590697209803,0.29,0.08,0.1,0.29,2.81,0.29
88,-1.6012556883641802,1.0486151377317543,1.3586654063579264,1.601385756120833,0.2459192802420061,1.611482597226582,2.5019380971492864,1.9909548789106297,2.596864935665703,3.050831380857888,197205,4.652087069222068,1.25,-2.73,-2.72,0.3,3.29,1.25
89,-2.6936856477993625,-4.014932615011342,-3.97674825066373,-4.480931511617842,-3.440259533412406,-3.155716407216484,-2.966894781001127,-3.69868267865172,-3.9809625078769133,-4.177426903132381,197206,-1.4837412553330185,-2.43,0.24,-2.49,0.29,1.9,-2.43
90,-2.9708843377009106,-3.0088139362678925,-2.783578340311823,-2.997296069403135,-2.9567898184921817,-2.0757894334668454,-3.456533722643011,-3.030705022663462,-3.596241691159375,-5.482623024788509,197207,-2.511738687087599,-0.8,-2.87,0.66,0.31,2.7,-0.8
91,1.7472074370539028,2.0186343232450192,1.0355638162587764,1.0513332128640231,1.5902703049689852,0.6616933943369443,-0.35344202969218297,0.18630260529345227,-0.6755208462806253,-1.0602981199261567,197208,-2.8075055569800593,3.26,-4.03,4.53,0.29,-5.4,3.26
92,-2.771643960479199,-2.5850430958912853,-2.4277576925320803,-2.610212376443446,-1.7473772827507854,-1.8931893261124835,-2.5191813395335694,-2.3405909033860395,-1.7639044094583487,-2.652369800434532,197209,0.11927416004466673,-1.14,-2.65,0.47,0.34,1.82,-1.14
93,-0.9763815334420854,-1.4229425070001578,-0.5503335892486689,-1.357022899940128,-1.2244804011853645,-0.8819820014437247,-1.5501344837930096,-0.03682833022592402,-1.434243542117533,-1.9584670092368794,197210,-0.9820854757947941,0.52,-2.73,1.35,0.4,0.71,0.52
94,3.4011734449273963,3.56974784240509,3.3378557427551727,3.029096525300553,4.170097018408065,2.722291284166946,3.436576113318988,3.3500267523138647,3.308047549593633,3.212813660443848,197211,-0.18835978448354807,4.6,-1.2,4.83,0.37,-5.09,4.6
95,-1.6288755621851134,-0.9928025853107549,0.02046109500752319,0.09607470544501939,-0.41896335127111645,0.5168289417663049,0.43586288716477817,0.7325066260606804,0.6525454059457959,1.2362093118756818,197212,2.8650848740607953,0.62,-1.95,-2.19,0.37,4.92,0.62
96,-8.245957142857142,-7.180872727272727,-6.542833333333333,-7.476500000000001,-5.739642857142857,-5.142219047619047,-5.794881818181818,-6.181947619047619,-6.432077272727272,-4.473813636363637,197301,3.7721435064935047,-3.29,-3.49,2.68,0.44,3.73,-3.29
97,-8.91969753318137,-8.521905403785464,-8.556681517157468,-7.8816987544324295,-6.844218148851811,-6.930395375178279,-7.655574855557792,-7.208320326524325,-7.770560653057818,-5.857100019984525,197302,3.0625975131968453,-4.85,-3.87,1.6,0.41,2.16,-4.85
98,-3.621571860532274,-3.3749742950785,-2.871996173682062,-2.575632442624804,-1.8376905634669847,-2.1504568446810097,-1.8787990040151665,-2.883071723368068,-3.356501077155594,-2.2832145416254503,197303,1.3383573189068239,-1.3,-2.82,2.62,0.46,3.59,-1.3
99,-10.097175637148625,-9.242481792105295,-7.674762298774473,-8.413000131330394,-8.438908842499636,-7.591711489209205,-7.537188327490005,-8.500307288764631,-9.57916752589468,-7.890650430138217,197304,2.206525207010408,-5.68,-3.85,5.42,0.52,6.36,-5.68
100,-5.854758380750406,-6.146731923893032,-5.824723461767571,-5.037003553315604,-5.20608536198814,-4.603598296096716,-5.036301959312682,-4.217494828110254,-4.707956239459019,-3.4047463138448553,197305,2.4500120669055505,-2.94,-6.3,0.41,0.51,7.14,-2.94
101,-2.8723621541720687,-3.316949992455765,-3.6376353515446036,-2.018602063367557,-2.9000484110381306,-2.26124463265056,-2.1217929971781535,-2.6730493512307474,-2.4691997211336343,-1.7489074335223775,197306,1.123454720649691,-1.57,-2.85,1.19,0.51,4.3,-1.57
102,9.427342584045153,8.409492732270774,9.157558131094532,6.90983542074541,8.205742518218711,7.399992072772597,7.037846399050159,8.54437445240073,9.596446580725152,8.526508395821166,197307,-0.9008341882239872,5.05,7.97,-5.26,0.64,-11.57,5.05
103,-2.971794361157394,-3.551104556700704,-3.159250616126834,-3.2000646750606716,-3.923741141708512,-3.027967141032499,-2.196464313501208,-2.4816822722755307,-1.4749459238342115,-2.3862870695685814,197308,0.5855072915888127,-3.82,-2.02,1.06,0.7,3.46,-3.82
104,6.241959848593817,6.9759483956600885,7.299162637591236,6.271149897732539,7.650878238504376,6.219451823435553,6.332346261049646,6.017026505673072,5.878820777281226,5.4598353026444375,197309,-0.7821245459493795,4.75,2.93,2.24,0.68,-7.0,4.75
105,-1.6208473463832307,-1.1074253866179202,-2.2066616679749798,-1.3853004496986125,0.6180970049232771,-1.166698802557261,-0.6451493038746811,-1.051521659372722,-0.7788248846137795,0.070526063725451,197310,1.6913734101086817,-0.83,-0.28,1.6,0.65,6.87,-0.83
106,-16.243840779168735,-15.396609199059744,-15.756976088067795,-13.999385623229884,-13.321568164511985,-14.30006809338991,-14.492327078675737,-14.317339473099157,-15.390257939933601,-15.595442463904666,197311,0.6483983152640693,-12.75,-7.72,3.99,0.56,8.66,-12.75
107,-0.7059245533988239,0.036546645005934075,-0.054479673476031,0.7156375987230025,0.5135369492533467,1.7462492984367466,0.9903157550642031,-0.3728088661446528,0.8592211777640174,1.2886527729495687,197312,1.9945773263483926,0.61,-5.37,3.94,0.64,10.38,0.61
